,authorName,count,reputation
5971,phogyan,28,1468.6983535881504
4040,kanchana,28,1461.5429775227035
3370,ihansunrise,28,1487.06753882742
5244,mountainwashere,28,1704.3332195399043
2864,gentleshaid,28,1546.9536472432999
1093,bonvivan,28,1817.682932152939
8303,yaumil,28,1456.5967582991032
3063,hadimemories,28,1533.8611075188564
1765,danieldoughty,28,1454.7983028688122
764,awakeningartist,28,1799.421681953276
2833,gavicrane,28,1871.38692116519
3892,josediccus,28,1641.9101838230374
1739,daisyd,28,1842.3063432732206
1871,deanyeong,28,1489.2284019289204
7963,valchiz,28,1673.969428944635
3422,in2itiveart,27,1770.0164038553908
2876,ggteixeira,27,1631.2990085488977
2801,gamehouse,27,1567.208199342533
237,alcibiades,27,1809.0102454992987
1847,dayjee,27,1612.5529842572048
7671,thomashblum,27,1445.8436740847515
1378,chanmaly,27,1421.8611441852663
3279,hormorhk18,27,1420.70179618802
2860,generikat,27,1810.1587535212548
2880,ghostgtr,27,1522.8113820534495
2292,eliry,27,1440.3781412685812
1088,bollutech,27,1519.4333484471772
3341,iamwne,27,1743.6165234846019
6744,sebastianjago,27,1786.0400847623514
4958,mcdavids,27,1483.3096047317208
1969,dianclasher,27,1384.4865763302894
1788,dante31,27,1559.8139254257558
6549,ruth-girl,27,1730.8455109053962
2493,fahmitapakba,27,1407.1873227754666
4531,littlenewthings,26,1476.0999239060745
6382,riezky,26,1577.206802017009
552,apprentice001,26,1563.766084972427
4327,kyusho,26,1779.7228324933085
5193,mojubare,26,1319.6823362635005
8437,zord189,26,1497.6726632246807
683,asridsyaref,26,1334.9521219785252
8453,zuraini,26,1414.58123895388
5704,olivera-despina,26,1668.331665687396
4502,lindahas,26,1560.9973451070343
4138,keuudeip,26,1819.7947873998764
7410,tarazkp,26,1812.317077608901
1494,cleateles,26,1552.9067505955654
3217,heymattsokol,26,1762.1520147965086
2578,fikri,26,1414.0575739220396
1424,chimzycash,26,1483.6846217580016
1411,chessmonster,26,1793.4799859124714
7080,sstefan,26,1719.715312020308
7857,trueart,26,1655.8801324575147
3747,jessamynorchard,26,1747.5490522405446
8300,yasemin-gencer,25,1579.0865771333529
1395,cheah,25,1637.6144661148462
3701,jeff-kubitz,25,1671.1060301545053
8267,xyanthon,25,1679.7567264783986
1092,bontonstory,25,1753.8151181367364
