,authorName,count,reputation
2080,vigux,6,302.2576707592423
2192,zp3ctr0,6,287.01593899718364
1907,sophiaarteaga,6,281.614675951786
1625,otroindie,6,279.7587951532123
357,cesarjavier,6,285.2405388014488
1277,littledevil,6,280.631835450988
783,gabriellecd,6,299.3660456912067
313,carlferr,6,309.59478030995183
1724,raineth0224,6,301.3527684229658
46,albanilaguna,6,280.72114585607096
886,hassping,6,282.0453333566621
893,hectgranate,6,285.98156880049027
1559,newdaily,6,311.68338432667093
410,consciadrian,6,316.0214610709304
904,henryn2020,6,331.80903098541523
1869,sergior,6,291.214118632533
983,jamesrcantre,6,274.62406230593234
381,christianytony,6,312.9010982282864
739,fotoncalor,6,296.9124007547905
2062,vexleon,6,290.17127783277874
1531,nadieyja,6,290.70578094535006
78,alexicp,6,318.34384883597136
398,cocinaconrebeca,6,275.2244576338844
293,cain1914,6,313.78977090333024
938,idandy,6,298.5060702136248
714,felicidad,6,294.5553654868065
1945,suparempe,6,285.69408635689234
1525,mynameisricky,6,390.38020350548925
659,enrique89,6,301.939151192925
156,angelinaa,6,298.5059282609668
2022,unatalpaola,6,304.7484007541958
1825,salvao,6,290.6380296159259
1971,teresitagil,6,289.4662715153268
514,delarosa-mr,6,293.62931251347516
495,davidaraiza,6,283.67591312952703
1441,megusta,6,311.37261586434994
1055,jhoanag,6,279.6498195534871
182,antropomitica,6,286.64199203718084
549,disclaimerhffmn,6,294.48121507616327
1117,josepalmetto,6,296.20328008144963
178,antoniodpz,6,275.0568054741949
1082,jokossita,6,345.70805877319265
1146,juanmora,6,342.0391436544645
1067,jmourad,6,295.717583185488
2152,yessicafcp,6,288.27947041574976
646,emitao,6,284.65276271884744
1413,marting,6,300.8984886108661
541,digitalopus,6,326.5179835661377
649,emy86,6,259.53703794021555
120,anadeleonartista,6,304.159498433623
2024,underworldart,6,297.77700390095384
1180,karlapagnini,6,279.8360875659825
601,edxserverus,6,336.1655765439147
1800,rositam82,6,284.5828301353184
1472,miguelang356,6,306.6835432060228
891,healthyfit,5,233.00844928556052
1412,martinezkarla,5,239.14513683505135
766,fujoshi94,5,224.57071405830234
502,dayiarayth,5,240.2298164855295
168,anitafigueroa,5,232.0107010520391
1046,jfrengel,5,236.3256014007935
329,caroabiel,5,223.99461610196454
1555,nerypirona,5,230.71923930672477
53,ale.limon,5,238.3805493649569
2089,voltronluis,5,272.1261014930243
1045,jfinol,5,229.35545714197735
1411,marteta,5,237.37791224482308
909,hiddenid,5,246.57217200130583
490,darlenys01,5,254.26532332939644
1987,thewinter,5,242.1265793681468
1319,luluggo,5,235.34822161485934
221,atmoxphera,5,241.63416954729314
150,angel1001,5,234.37496719587818
61,alejandrodmarco,5,233.31344063146858
1039,jesusman12,5,266.71497286032707
1459,metabs,5,250.63392309673247
1919,spokerman12,5,257.18245532584115
1838,sarai91,5,219.1135418826567
1879,sidneynasly,5,230.84733885679796
1564,nicolasdosse,5,243.526589398588
1894,skinnzero68,5,254.2870849992694
1092,jorhentai,5,238.20492872171613
1604,opheliapoe,5,266.4502183121881
338,cataluz,5,238.62640902447836
13,adal111,5,234.60507739987185
323,carlosgauna,5,237.6326948144306
817,gerardojose,5,233.00184075806328
815,gerardo14,5,220.74904076590514
193,argih,5,236.92596099819207
1301,lucianodpz,5,230.77418061898726
1812,rubencaterpila,5,252.12178895249238
1282,ljpaez,5,248.383121432
1073,joedukeg,5,260.59608323734807
1591,okarnomatosigues,5,231.75044181394938
864,gunsmasterrock,5,234.15503732011814
186,arcange,5,345.2144928052644
351,cembot,5,230.91734686461535
1307,luiscarsamuray,5,235.7583917876658
1997,titotips,5,234.53505922392532
867,gustavosuperlano,5,235.78225224671925
32,afrikablr,5,253.10460118976187
1580,norkamoran,5,228.53423339440695
34,agcoeficiente10,5,250.38515307066618
1576,nogriv,5,271.43057769472335
737,fole,5,231.96787956971946
173,anritco,5,332.8245871186322
1057,jhorman,5,222.4557796223366
1034,jesuschristo,5,238.4995621586357
380,christianrodrigo,5,246.48210723696258
599,educacionfinan,5,278.1914314981424
199,armandobautista,5,235.99737661650465
1341,magoia,5,233.0537109337105
1775,rjpt,5,239.0317216644292
133,andreateranb,5,228.46338291194598
943,imaginna,5,232.6407505759063
1475,miguelfiguera,5,236.38323403361056
1353,malos10,5,291.56773358451005
95,almu,5,253.20864050817036
272,bmaldonado,5,241.08011752533542
271,blogstar,5,239.7012190226677
419,cotarelo,5,306.006139948904
1480,milagros,5,267.9888553869929
