,authorName,count,reputation
2274,tibonova,2,123.75013468711569
935,hipster,2,133.51346691469902
933,highlite,2,115.54119997157966
391,catulhu,2,104.68612274989863
929,heymattsokol,2,135.55030299487137
2269,thj,2,120.67191211108974
2318,trevonjb,2,138.23911320926874
393,cervantes,2,142.3058542655862
2267,thirstyrecords,2,111.52062741939702
398,chaospoet,2,116.73825858905087
2264,theywillkillyou,2,119.94636100078284
910,hastla,2,112.62484303153721
1954,shenanigator,2,135.95308391340268
904,hardfork-series,2,129.2806742056967
413,chris4210,2,132.69727214535644
414,chron,2,119.4464019560389
1962,sidibeat,2,107.66802002741696
894,handsolo,2,124.59424063995422
893,hamzaoui,2,111.66928049604485
1922,sebcam,2,130.10333584196687
959,ibringawareness,2,120.92052751221001
371,camzy,2,113.91626269969737
1919,seanmaday,2,111.73372495815636
2317,treeshaface,2,122.39747063339675
1861,runaway-psyche,2,115.65985172913102
315,boxcarblue,2,139.3466043615673
1041,jayceace23,2,50.0
1039,jay-kopinski,2,122.73379060212773
321,braxton101,2,99.43218782462858
1026,jamesc,2,121.5472236466606
2368,v1rtu0so,2,83.92349512266429
1017,jacobtothe,2,137.07034993217647
1885,sandstorm,2,129.71585471884714
1008,j3dy,2,119.9913708745413
1893,sargento,2,50.0
2300,tony-duke,2,105.89479214449216
1898,satire,2,105.19821080163766
344,btwfucku,2,74.59379655503278
987,intelliguy,2,133.88097895919893
2295,tolmachova1981,2,120.37207484232889
2293,tojukaka,2,128.82654562440217
358,buttcoins,2,103.92155730980679
1907,scaredycatguide,2,136.15205674159574
2291,todaysrant2017,2,115.44437046938
1910,sciampa,2,102.70625407767969
971,imbritish,2,93.63451388222785
968,ilovesteemit,2,104.31087651143429
2286,titusfrost,2,140.45037102712587
1794,ribalinux,2,119.56383679629258
